excel_row,source,owner,dc_name,country,city,address,lat,long,match_count,matched_excel_rows,matched_names,matched_owners
1035,DC Byte,Lum Chang Tien Wah Property,Petaling Jaya,Malaysia,Petaling Jaya,"Section 13, Petaling Jaya, Selangor",3.111868047,101.6356309,3,18205; 18206; 18422,Petaling Jaya; Petaling Jaya; PJ3 Centre,Aktifnet; CRF Computer Recovery Facility; MyTelehaus Sdn Bhd
1036,DC Byte,DXC Technology,Petaling Jaya,Malaysia,Petaling Jaya,"10A, Jalan Bersatu 13/4, Pjs 13, 46200 Petaling Jaya, Selangor, Malaysia",3.115941706,101.6390232,1,18207,Petaling Jaya,Strateq Systems Sdn Bhd
1037,DC Byte,Strateq,DC 1 (PJ),Malaysia,Petaling Jaya,"Block A, Fifth Floor, No.4, Jalan Bersatu 13/4, Section 13, Petaling Jaya, 46200, Petaling Jaya, Selangor, 46200, Malaysia",3.116442724,101.6402807,1,18207,Petaling Jaya,Strateq Systems Sdn Bhd
1038,DC Byte,Telekom Malaysia,BFDC,Malaysia,Kuala Lumpur,"Level 6, Bangunan TM Brickfield, Jalan Tun Sambathan, 50470 Kuala Lumpur",3.136988003,101.6937849,1,9704,Brickfields Data Centre,TM ONE Berhad
1039,DC Byte,Telekom Malaysia,Plaza Data Centre (TTDI),Malaysia,Kuala Lumpur,"No. 1 Jalan Tun Mohd. Fuad, Taman Tun Dr Ismail, 60000 Kuala Lumpur",3.139602977,101.6301893,2,12581; 18440,EXITRA; Plaza VADS Data Centre,Exitra Sdn Bhd; TM ONE Berhad
1040,DC Byte,AIMS,Menara Data Centre,Malaysia,Kuala Lumpur,"Changkat Raja Chulan, Bukit Ceylon, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.149627145,101.7060926,9,8491; 8496; 14924; 14934; 16154; 16155; 16156; 16157; 21041,AIMS; AIMS IDC; KL Datacenter; KLDS2; Menara AIMS; Menara AIMS; Menara AIMS; Menara AIMS; TM Netmyne Datacentre,AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd
1041,DC Byte,AIMS,Bangunan KWSP Changkat Raja Chulan,Malaysia,Kuala Lumpur,"	Wisma AIMS KL TWO, Changkat Raja Chulan, 50200 Kuala Lumpur, Malaysia",3.149704619,101.7057062,9,8491; 8496; 14924; 14934; 16154; 16155; 16156; 16157; 21041,AIMS; AIMS IDC; KL Datacenter; KLDS2; Menara AIMS; Menara AIMS; Menara AIMS; Menara AIMS; TM Netmyne Datacentre,AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd; AIMS Data Centre Sdn Bhd
1042,DC Byte,EdgeConneX,CBD,Malaysia,Kuala Lumpur,"Jalan Bunus, Kuala Lumpur, Malaysia 50100",3.153496839,101.6980431,1,12457,EPF Changkat building,AIMS Data Centre Sdn Bhd
1043,DC Byte,Edge Centres,EC31 Kuala Lumpur,Malaysia,Kuala Lumpur,null,3.167533132,101.7195779,2,15019; 15020,Kuala Lumpur; Kuala Lumpur,Aktifnet; Safehouse Cloud Pte Ltd
1044,DC Byte,DayOne,KL,Malaysia,Klang City,"Klang, Malaysia",3.170555932,101.379725,0,,,
1045,DC Byte,Finexus,Campus,Malaysia,Kuala Lumpur,"FINEXUS Campus #1, Jalan Pangkor, Titiwangsa Sentral, 53000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.171903675,101.6963325,0,,,
1046,DC Byte,YTL,Sentul Data Center 1,Malaysia,Kuala Lumpur,"Sentul, 51100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.183762433,101.6866916,0,,,
1047,DC Byte,YTL,CBD,Malaysia,Kuala Lumpur,"Sentul, 51100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.188575313,101.6898752,0,,,
1048,DC Byte,Google,Kuala Lumpur (Elimina 1 & 2),Malaysia,Selayang Municipal Council,"Elmina, Selangor, Malaysia",3.224529239,101.5165509,0,,,
1049,DC Byte,Google,Puncak Alam 1,Malaysia,Bandar Puncak Alam,"7C9J+6FC Puncak Alam, Selangor, Malaysia",3.241256999,101.4579644,0,,,
1050,DC Byte,Google,Puncak Alam 2,Malaysia,Bandar Puncak Alam,"7C9J+M6P Puncak Alam, Selangor, Malaysia",3.268068548,101.4311397,0,,,
1051,DC Byte,Etix Everywhere,Cali #1,Colombia,Cali,"Cali, Valle del Cauca, Colombia",3.32927193,-76.5185595,3,9905; 9906; 9908,Cali; Cali; Cali,Emcali SA ESP; NET GROUP S.A.; Cirion Technologies
1052,DC Byte,Google,Serendah,Malaysia,Serendah,"Serendah, Selangor, Malaysia",3.37816027,101.5990199,0,,,
1053,DC Byte,Cirion,Cali,Colombia,Santiago de Cali,"Av. 6b Nte. #25A-19, Cali, Valle del Cauca, Colombia",3.468613307,-76.53122733,2,9905; 12498,Cali; ETIX Cali,Emcali SA ESP; Etix Everywhere France SAS
1054,DC Byte,PPG PP Grid,Sarawak AI-DC 2,Malaysia,null,"Bintulu, Sarawak",3.546060961,113.364175,0,,,
1055,DC Byte,NusaDatacenter,Nusanet,Indonesia,City of Medan,"Jl. Haji Misbah Kompleks Multatuli Indah Blok D No.1, Hamdan, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia",3.576359886,98.68248414,1,14819,KDC1,PT. Kinerja Indonesia
1056,DC Byte,Moratelindo,Medan,Indonesia,City of Medan,"Jl. Gajah Mada No.32, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia",3.585070577,98.6534966,1,17030,NDC Medan,PT Mora Telematika Indonesia
1057,DC Byte,NeutraDC,NeuCentrix Medan,Indonesia,City of Medan,"neuCentrIX Medan Centrum; Jl. Prof. HM Yamin Sh No. 2, Kesawan, Medan City, North Sumatra 20236",3.592682362,98.67710113,1,17103,neuCentrIX Medan ID-06,PT. Telekomunikasi Indonesia International
1058,DC Byte,SM+,SME02,Indonesia,null,"MGW MABAR Jln Pulau Batam no 4, kawasan industri Medan",3.671975468,98.68324436,0,,,
1059,DC Byte,Genesis Data Center,Pahang,Malaysia,Gambang,"Pahang, Malaysia",3.740506798,103.1345416,0,,,
1060,DC Byte,Camtel,Zamengoe Data Denter,Cameroon,YaoundÃ©,"Yaounde, Cameroon",3.881091547,11.45737226,0,,,
1061,DC Byte,Silver Streams,Data Centre,Malaysia,null,"Plot 9205, Mukim, 36100 Bagan Datuk, Perak, Malaysia",3.992995942,100.7362018,0,,,
1062,DC Byte,Orange Cameroon,Orange Douala,Cameroon,Douala III,"Douala, Cameroon",4.017523314,9.750482662,1,12061,Douala,Orange Business Services SA
1063,DC Byte,ST Digital,DLA01,Cameroon,Douala III,"Douala, Cameroon",4.026652793,9.74283007,0,,,
1064,DC Byte,Grupo ASD,Monserrate Data Center,Colombia,BogotÃ¡,"Ac. 32 #13 - 07, BogotÃ¡, Colombia",4.61964781,-74.06844915,0,,,
1065,DC Byte,Triara,Claro Triara Ortezal,Colombia,BogotÃ¡,"Cl. 20b #4479, BogotÃ¡, Colombia",4.629082028,-74.10102134,1,17792,Ortezal,Claro Corp.
1066,DC Byte,IFX Networks,IFX Colombia Jupiter Data,Colombia,Bogota,"Av. El Dorado #68C - 61, BogotÃ¡, Cundinamarca, Colombia",4.656232318,-74.1063572,4,10785; 10786; 12366; 14346,Colombia; Colombia; EdgeUno Bogota (BOG3); Internexa Bogota World Business Port,Claro Corp.; IFX Networks LLC; EdgeUno; Internexa S.A.
1067,DC Byte,Equinix,BG1,Colombia,BogotÃ¡,"Carrera 106 15A- 25 Manzana 6 Lote 27, Bogota D.C, Zona Franca de Bogota, Colombia",4.671053558,-74.16141948,14,9436; 9437; 9590; 9595; 9596; 9599; 9601; 9604; 9606; 14345; 17215; 19478; 19479; 19480,BG1; BG2; BOG1; Bogota 1; Bogota 1; Bogota 1; Bogota 2; Bogota 2; Bogota 3; Internexa Bogota Bogzetta; NEW Facility Bogota 3; SBOGZB01; SBOGZB02; SBOGZB03 - Zona Franca Bogota,"Equinix, Inc.; Equinix, Inc.; SixSigma Networks Mexico SA de CV; Votorantim Industrial S/A; ZFB Group; ZFB Group; ZFB Group; ZFB Group; ZFB Group; ZFB Group; Equinix, Inc.; Scala Data Centers S.A.; Scala Data Centers S.A.; Scala Data Centers S.A."
1068,DC Byte,Equinix,BG2,Colombia,BogotÃ¡,"Carrera 106 15A- 25 Manzana 6 Lote 27, Bogota D.C, Zona Franca de Bogota, Colombia",4.67137692,-74.1608672,12,9436; 9437; 9590; 9595; 9601; 9604; 9606; 14345; 17215; 19478; 19479; 19480,BG1; BG2; BOG1; Bogota 1; Bogota 2; Bogota 2; Bogota 3; Internexa Bogota Bogzetta; NEW Facility Bogota 3; SBOGZB01; SBOGZB02; SBOGZB03 - Zona Franca Bogota,"Equinix, Inc.; Equinix, Inc.; SixSigma Networks Mexico SA de CV; Votorantim Industrial S/A; ZFB Group; ZFB Group; ZFB Group; ZFB Group; Equinix, Inc.; Scala Data Centers S.A.; Scala Data Centers S.A.; Scala Data Centers S.A."
1069,DC Byte,InterNexa,Zona Franca Bogota,Colombia,Bogota,"ZF Calle 5, BogotÃ¡, Colombia",4.671853039,-74.16031389,14,9436; 9437; 9590; 9592; 9594; 9595; 9601; 9604; 9606; 14345; 17215; 19478; 19479; 19480,BG1; BG2; BOG1; Bogota; Bogota; Bogota 1; Bogota 2; Bogota 2; Bogota 3; Internexa Bogota Bogzetta; NEW Facility Bogota 3; SBOGZB01; SBOGZB02; SBOGZB03 - Zona Franca Bogota,"Equinix, Inc.; Equinix, Inc.; SixSigma Networks Mexico SA de CV; Cirion Technologies; TERASYS; Votorantim Industrial S/A; ZFB Group; ZFB Group; ZFB Group; ZFB Group; Equinix, Inc.; Scala Data Centers S.A.; Scala Data Centers S.A.; Scala Data Centers S.A."
1070,DC Byte,BT Global Services,BT Nimbus,Colombia,BogotÃ¡,"ZF Towers DC38 2nd Flr, Lote 38, Manzana 4, Zona Franca de BogotÃ¡, Casillero 3 Fontibon,, Bogota,  ,  , Colombia",4.674213911,-74.16026112,12,9436; 9437; 9590; 9595; 9601; 9604; 9606; 14345; 17215; 19478; 19479; 19480,BG1; BG2; BOG1; Bogota 1; Bogota 2; Bogota 2; Bogota 3; Internexa Bogota Bogzetta; NEW Facility Bogota 3; SBOGZB01; SBOGZB02; SBOGZB03 - Zona Franca Bogota,"Equinix, Inc.; Equinix, Inc.; SixSigma Networks Mexico SA de CV; Votorantim Industrial S/A; ZFB Group; ZFB Group; ZFB Group; ZFB Group; Equinix, Inc.; Scala Data Centers S.A.; Scala Data Centers S.A.; Scala Data Centers S.A."
1071,DC Byte,KIO Data Centers,BOG2,Colombia,BogotÃ¡,"Cra. 106 #15 a 25, BogotÃ¡, Colombia",4.674508586,-74.15537031,12,9436; 9437; 9590; 9595; 9601; 9604; 9606; 14345; 17215; 19478; 19479; 19480,BG1; BG2; BOG1; Bogota 1; Bogota 2; Bogota 2; Bogota 3; Internexa Bogota Bogzetta; NEW Facility Bogota 3; SBOGZB01; SBOGZB02; SBOGZB03 - Zona Franca Bogota,"Equinix, Inc.; Equinix, Inc.; SixSigma Networks Mexico SA de CV; Votorantim Industrial S/A; ZFB Group; ZFB Group; ZFB Group; ZFB Group; Equinix, Inc.; Scala Data Centers S.A.; Scala Data Centers S.A.; Scala Data Centers S.A."
1072,DC Byte,KIO Data Centers,BOG1-KIO,Colombia,BogotÃ¡,"Cra. 106 #15 a 25, BogotÃ¡, Colombia",4.674783205,-74.15509457,12,9436; 9437; 9590; 9595; 9601; 9604; 9606; 14345; 17215; 19478; 19479; 19480,BG1; BG2; BOG1; Bogota 1; Bogota 2; Bogota 2; Bogota 3; Internexa Bogota Bogzetta; NEW Facility Bogota 3; SBOGZB01; SBOGZB02; SBOGZB03 - Zona Franca Bogota,"Equinix, Inc.; Equinix, Inc.; SixSigma Networks Mexico SA de CV; Votorantim Industrial S/A; ZFB Group; ZFB Group; ZFB Group; ZFB Group; Equinix, Inc.; Scala Data Centers S.A.; Scala Data Centers S.A.; Scala Data Centers S.A."
1073,DC Byte,Scala,SBOGZB01,Colombia,BogotÃ¡,CARRERA 106 15 A 25 ZONA FRANCA BOGOTA LOTES 134 A Y 134 B,4.674899025,-74.15639273,12,9436; 9437; 9590; 9595; 9601; 9604; 9606; 14345; 17215; 19478; 19479; 19480,BG1; BG2; BOG1; Bogota 1; Bogota 2; Bogota 2; Bogota 3; Internexa Bogota Bogzetta; NEW Facility Bogota 3; SBOGZB01; SBOGZB02; SBOGZB03 - Zona Franca Bogota,"Equinix, Inc.; Equinix, Inc.; SixSigma Networks Mexico SA de CV; Votorantim Industrial S/A; ZFB Group; ZFB Group; ZFB Group; ZFB Group; Equinix, Inc.; Scala Data Centers S.A.; Scala Data Centers S.A.; Scala Data Centers S.A."
1074,DC Byte,SONDA,ZonaFranca Colombia,Colombia,BogotÃ¡,"FontibÃ³n, BogotÃ¡, Bogota, Colombia",4.674941858,-74.1549143,1,10785,Colombia,Claro Corp.
1075,DC Byte,Scala,SBOGZB02,Colombia,BogotÃ¡,CARRERA 106 15 A 25 ZONA FRANCA BOGOTA LOTES 134 A Y 134 B,4.67498454,-74.15705789,12,9436; 9437; 9590; 9595; 9601; 9604; 9606; 14345; 17215; 19478; 19479; 19480,BG1; BG2; BOG1; Bogota 1; Bogota 2; Bogota 2; Bogota 3; Internexa Bogota Bogzetta; NEW Facility Bogota 3; SBOGZB01; SBOGZB02; SBOGZB03 - Zona Franca Bogota,"Equinix, Inc.; Equinix, Inc.; SixSigma Networks Mexico SA de CV; Votorantim Industrial S/A; ZFB Group; ZFB Group; ZFB Group; ZFB Group; Equinix, Inc.; Scala Data Centers S.A.; Scala Data Centers S.A.; Scala Data Centers S.A."
1076,DC Byte,Desarrolladora de Zonas Francas,ZF Towers DCL38,Colombia,BogotÃ¡,"Zona Franca de BogotÃ¡, Casillero 3 Fontibon, BogotÃ¡, Cundinamarca,  , Colombia",4.675077,-74.154936,1,9590,BOG1,SixSigma Networks Mexico SA de CV
1077,DC Byte,Takoda Data Centers,Colombia1,Colombia,BogotÃ¡,"FontibÃ³n, BogotÃ¡, Bogota, Colombia",4.677066334,-74.15643945,1,10785,Colombia,Claro Corp.
1078,DC Byte,SONDA,KudosColombia,Colombia,BogotÃ¡,"Autopista Nte. #118 - 68, BogotÃ¡, Colombia",4.70162088,-74.05421316,0,,,
1079,DC Byte,DHAmericas,Bogota,Colombia,Mosquera,"Av Troncal de Occidente 20-85, Mosquera, Cundinamarca, Colombia",4.721997634,-74.24562402,1,9435,BG02,"Aligned Data Centers (Phoenix), LLC"
1080,DC Byte,Ascenty,Bogota 1,Colombia,Mosquera,"Zona Franca de Occidente, Av Troncal de Occidente 20-85, Mosquera, Cundinamarca, Colombia",4.724008314,-74.24176273,1,9435,BG02,"Aligned Data Centers (Phoenix), LLC"
1081,DC Byte,Ascenty,Bogota 2,Colombia,Mosquera,"Zona Franca de Occidente, Av Troncal de Occidente 20-85, Mosquera, Cundinamarca, Colombia",4.724917166,-74.24235282,1,9435,BG02,"Aligned Data Centers (Phoenix), LLC"
1082,DC Byte,ODATA,DC BG02,Colombia,Cota,"Zona Franca Metropolitana de Cota Predio San Rafael, Vda. Vuelta Grande, Cota, Cundinamarca, Colombia",4.753726045,-74.13979632,2,10787; 19481,Colombia BG01; SBOGZM01,"Aligned Data Centers (Phoenix), LLC; Scala Data Centers S.A."
1083,DC Byte,EdgeConneX,EDCBOG11,Colombia,Cota,"Villamery, Cota, Cundinamarca, Colombia",4.753873735,-74.15808896,0,,,
1084,DC Byte,ODATA,DC BG01,Colombia,Cota,"Zona Franca Metropolitana de Cota Predio San Rafael, Vda. Vuelta Grande, Cota, Cundinamarca, Colombia",4.754169219,-74.13941295,2,10787; 19481,Colombia BG01; SBOGZM01,"Aligned Data Centers (Phoenix), LLC; Scala Data Centers S.A."
1085,DC Byte,Cirion,Colombia XV,Colombia,Bogota,"Cra. 68 #169a-27, BogotÃ¡, Colombia",4.754587952,-74.06502157,1,10730,COL XV,Cirion Technologies
1086,DC Byte,Scala,SBOGZM01,Colombia,Cota,CARRERA 106 15 A 25 ZONA FRANCA BOGOTA LOTES 134 A Y 134 B,4.755581255,-74.13976321,1,9590,BOG1,SixSigma Networks Mexico SA de CV
1087,DC Byte,Cirion,Bogota,Colombia,Bogota,"Cl. 185 ##45 03, BogotÃ¡, Colombia",4.763203145,-74.04681528,7,9592; 9600; 9602; 9605; 9607; 12367; 14393,Bogota; Bogota 2; Bogota 2; Bogota 2; Bogotá 1; EdgeUno Bogota (BOG4); IPXON Bogota,"Cirion Technologies; Votorantim Industrial S/A; Millicom International Cellular S.A.; Ascenty Data Centers e Telecomunicações S.A.; Ascenty Data Centers e Telecomunicações S.A.; EdgeUno; Lumen Technologies, Inc."
1088,DC Byte,Tigo,Tigo Une Titanium,Colombia,null,"Tenjo, Cundinamarca, Colombia",4.763398895,-74.16778733,1,9597,Bogota 1,Millicom International Cellular S.A.
1089,DC Byte,Triara,Claro Triara Bogota,Colombia,Funza,"Autopista Medellin Km.7.5 Celta Trade Park bodega 32, Cota, Cundinamarca, Colombia",4.766947643,-74.17819021,0,,,
1090,DC Byte,ODATA,DC BG03,Colombia,null,"Zona Franca Metropolitana de Tenjo, Cundinamarca, Colombia",4.788827993,-74.18047238,1,19481,SBOGZM01,Scala Data Centers S.A.
1091,DC Byte,Wayscom,DC Wayscom,French Guiana,Cayenne,"513, Zone Industrielle Collery 5,, French Guiana",4.90196082,-52.32342833,0,,,
1092,DC Byte,Scala,SBOGZT01,Colombia,ZipaquirÃ¡,"1.5 Km vÃ­a BriceÃ±o â€“ ZipaquirÃ¡ Vda Verganzo S. Tibitoc, TocancipÃ¡, Cundinamarca, Colombia",4.959395792,-73.96194353,5,9593; 9598; 17049; 19482; 21044,Bogota; Bogota 1; Nebula DC; SBOGZT01; Tocancipa,"Global Technology Services Gts S A; Sencinet; HostDime.com, Inc.; Scala Data Centers S.A.; ZFB Group"
1093,DC Byte,EdgeConneX,EDCBOG01,Colombia,null,"1.5 Km vÃ­a BriceÃ±o â€“ ZipaquirÃ¡ Vda Verganzo S. Tibitoc, TocancipÃ¡, Cundinamarca, Colombia",4.962275919,-73.96075737,5,9593; 9598; 17049; 19482; 21044,Bogota; Bogota 1; Nebula DC; SBOGZT01; Tocancipa,"Global Technology Services Gts S A; Sencinet; HostDime.com, Inc.; Scala Data Centers S.A.; ZFB Group"
1094,DC Byte,HostDime,Nebula,Colombia,null,"vereda Verganzo, Zona Franca de TocancipÃ¡ Int 9, Km 1.5 vÃ­a BriceÃ±o-ZipaquirÃ¡, TocancipÃ¡, Cundinamarca, Colombia",4.962920939,-73.96055249,6,9593; 9598; 9603; 17049; 19482; 21044,Bogota; Bogota 1; Bogota 2; Nebula DC; SBOGZT01; Tocancipa,"Global Technology Services Gts S A; Sencinet; Sencinet; HostDime.com, Inc.; Scala Data Centers S.A.; ZFB Group"
1095,DC Byte,BT Global Services,BT Naos,Colombia,null,"1.5Km via BriceÃ±o â€“ ZipaquirÃ¡    Vda Verganzo S. Tibitoc, Manzana 3, Lote 24-25 , TocancipÃ¡ , Cundinamarca,  , Colombia",4.963098,-73.961838,5,9593; 9598; 17049; 19482; 21044,Bogota; Bogota 1; Nebula DC; SBOGZT01; Tocancipa,"Global Technology Services Gts S A; Sencinet; HostDime.com, Inc.; Scala Data Centers S.A.; ZFB Group"
1096,DC Byte,Desarrolladora de Zonas Francas,ZF Towers DC16A,Colombia,null,"Lote 16A, Manzana 5 (Esquina Calle 5a y Carrera 3a) , Zona Franca de BogotÃ¡, Casillero 3 Fontibon, BogotÃ¡, Cundinamarca, Colombia",4.963919,-73.961094,5,9593; 9598; 17049; 19482; 21044,Bogota; Bogota 1; Nebula DC; SBOGZT01; Tocancipa,"Global Technology Services Gts S A; Sencinet; HostDime.com, Inc.; Scala Data Centers S.A.; ZFB Group"
1097,DC Byte,Unified National Networks,Brunei,Brunei Darussalam,Tungku,"Tungku Submarine Cable Landing Station, Brunei",4.968246001,114.8840774,0,,,
1098,DC Byte,Orange Ivory Coast,Orange  Grand Bassam,CÃ´te d'Ivoire,Grand-Bassam," Grand Bassam, Ivory Coast",5.224912241,-3.746112221,0,,,
1099,DC Byte,Raxio Group,CIV1,CÃ´te d'Ivoire,Yopougon,"Parc Technologique Mahatma Gandhi, Immeuble Bonoua, Zone franche Vitib, BP 605 Grand Bassam, Ivory Coast",5.227763608,-3.759096828,2,8396; 18930,AB1; Raxio CIV1,"Equinix, Inc.; Raxio Group B.V."
1100,DC Byte,ST Digital,TP Data Center,CÃ´te d'Ivoire,null,"VITIB Technology Park,  Grand-Bassam, Ivory Coast",5.228086618,-3.757733923,2,8396; 18930,AB1; Raxio CIV1,"Equinix, Inc.; Raxio Group B.V."
1101,DC Byte,Open DC,PE2,Malaysia,George Town,"17001, Medan Bayan Lepas, Phase 4, Jalan Bayan Lepas, Industrial Park, 11900, Penang, Malaysia",5.296184729,100.2895825,0,,,
1102,DC Byte,PAIX,ABJ-1,CÃ´te d'Ivoire,Yopougon,"Abidjan, Ivory Coast",5.322611601,-4.020533649,0,,,
1103,DC Byte,Open DC,PE1,Malaysia,George Town,"1-12b, Lintang Mayang Pasir 3, Bayan Baru, 11950 Bayan Lepas, Penang, Malaysia",5.325908417,100.2864487,2,20490; 20491,Suntech @ Penang Cybercity; Suntech @ Penang Cybercity,AIMS Data Centre Sdn Bhd; Open DC
1104,DC Byte,Dell Global Business Center,APCC2,Malaysia,Bukit Mertajam,"Plot 76 , Mukim 11, Jalan Bukit Tengah, Bukit Tengah Industrial Park, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",5.340570065,100.4449085,0,,,
1105,DC Byte,MDXi,Abidjan Data Center,CÃ´te d'Ivoire,Yopougon,"Abidjan, Ivory Coast",5.344053588,-4.061606208,0,,,
1106,DC Byte,MTN Business,Abidjan Datacenter,CÃ´te d'Ivoire,Bingerville,"Bd FranÃ§ois Mitterrand, Abidjan, Ivory Coast",5.393308105,-3.909790296,0,,,
1107,DC Byte,Edge Centres,EC32 Penang,Malaysia,George Town,Penang,5.426930251,100.3155426,0,,,
1108,DC Byte,Global Data Centre,KLM1,Malaysia,Kampung Padang Cina,Kulim Hi-Tech Park,5.442145158,100.5649581,0,,,
1109,DC Byte,Dimension Data,Premier Towers,Ghana,Accra,"Premier Towers Pension Road, Accra, Ghana",5.552181861,-0.199542284,0,,,
1110,DC Byte,NeutraDC,Aceh,Indonesia,Banda Aceh,"Jl. Sultan Mahmudsyah No. 10, Kp. Baru, District. Baiturrahman, City of Banda Aceh, Aceh 23127",5.552696986,95.3198123,0,,,
1111,DC Byte,Africa Data Centres,ACC1,Ghana,Accra,"Accra, Ghana",5.566529138,-0.144179812,1,8417,Accra,Africa Data Centres (Pty.) Ltd.
1112,DC Byte,MTN Business,Sakaman Data Center,Ghana,Accra,"40 Ring Road, Accra, Ghana",5.571404303,-0.209767556,1,16642,MTN Sakaman Datacenter Accra 01,MTN Group Limited
1113,DC Byte,PAIX,ACC-1,Ghana,Accra,"42 Ring Road Central, Accra, Ghana",5.571432027,-0.209658522,1,18890,RackAfrica Datacentre,PAIX Inc.
1114,DC Byte,SM+,SME11,Indonesia,Banda Aceh,MGW ACEH Jln Tunggai VII Lamgugop-Syiah Kuala Banda Aceh,5.575319248,95.35081384,0,,,
1115,DC Byte,K-Net,Accra Data Center,Ghana,Accra,"South Ridge Road, 23321 Accra, Ghana",5.602627801,-0.191562572,3,8417; 8419; 8420,Accra; Accra ACR12; Accra Datacenter,"Africa Data Centres (Pty.) Ltd.; Digital Realty Trust, Inc.; Lebara GmbH"
1116,DC Byte,MTN Business,Legon Data Center,Ghana,Accra,"Legon, Accra, Ghana",5.625557218,-0.181238588,2,16643; 17710,MTN Tetteh Quarshie Accra 02; Onix Accra #1,MTN Group Limited; African Infrastructure Investment Managers (Pty) Ltd.
1117,DC Byte,Datasur,Suriname,Suriname,Koewarasan,"Peprepinweg, #96b, Suriname",5.74883186,-55.28244979,0,,,
1118,DC Byte,Onix Data Centre,Onix Accra 1,Ghana,null,"Accra, Ghana",5.76631591,-0.110716602,0,,,
1119,DC Byte,MDXi,Appolonia Data Center,Ghana,null,"Oyibi Appolonia road, Appolonia City, Ghana",5.804043288,-0.09162948,1,8413,AC1,"Equinix, Inc."
1120,DC Byte,Poseidon Technologies Sdn Bhd,Sabah Data Centre,Malaysia,Kota Kinabalu,"Tanjung Aru, Aeropod, Kota Kinabalu, Sabah, Malaysia 88100 ",5.953640866,116.0530748,1,15434,Likas Square Commercial Centre Sabah,AIMS Data Centre Sdn Bhd
